opco_code,opco_name,store_id,store_name,store_type,store_location
NORTHCO,NorthCo,2039,NORTHCO MALL HOLLISSTEAD CENTRAL,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2017,NORTHCO MALL GLEDEHOLT TANNERSTEAD,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,1042,GMS CORPORATE SALES,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1039,HOLLISSTEAD CENTRAL STORE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1008,GLEDEHOLT NETHERMOOR,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1011,QUILLREACH RAVENSHOLLOW,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1004,GLEDEHOLT VANTRYTON,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1015,SELBYRIDGE THORNEBROOK,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1014,FARROWMERE ZEPHYRHOLT,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1144,NORTHCO ALDERRIDGE DUNMORTON E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1104,GLEDEHOLT VANTRYTON E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1117,GLEDEHOLT TANNERSTEAD E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1139,HOLLISSTEAD CENTRAL E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1101,SELBYRIDGE MERIDIANREACH E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1107,INGLEGATE JUNIPERFORD E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1118,WRENVALE YARROWMERE E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1111,QUILLREACH RAVENSHOLLOW E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1140,ELMERBROOK E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1143,NORTHCO OAKENRIDGE E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,5161,FLAT PRICE ALDERRIDGE CITY MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5602,ELECTRICAL SHOP FARROWMERE ZEPHYRHOLT,SPECIALTY STORE - ELECTRICAL,Metro Valley
NORTHCO,NorthCo,5603,ELECTRICAL SHOP SELBYRIDGE THORNEBROOK,SPECIALTY STORE - ELECTRICAL,Metro Valley
NORTHCO,NorthCo,4513,YENMART SOVELD,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4505,YENMART - S14,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4510,S09 10,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4508,S09 8,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4506,YENMART CALDERFIELD DUNMORTON,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4503,YENMART - S18,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4512,YENMART S05,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4507,S09 7,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4502,YENMART - S15,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4504,YENMART S25 VELDRA SELBYCROSS,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4509,S09 9,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,5721,LUMENCROSS,SPECIALTY STORE - OTHERS,Metro Valley
NORTHCO,NorthCo,5702,MERIDIANMOOR BASECAMP - S42,SPECIALTY STORE - OTHERS,Metro Valley
NORTHCO,NorthCo,8022,NORTHCO DISTRIBUTOR,SPECIALTY STORE - OTHERS,Metro Valley
NORTHCO,NorthCo,2025,NORTHCO MALL SOVELD,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2005,NORTHCO MALL WRENVALE ASHBYWICK,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2003,NORTHCO MALL ALPHA ANGLE,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2020,NORTHCO MALL S05 NOVELBURN,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2040,NORTHCO MALL ELMERBROOK,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,1046,RAVENSHAVEN,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1025,SOVELD,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1035,CORVUSGATE GARNETWICK STORE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1044,ALDERRIDGE DUNMORTON,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1020,EMBERHAVEN OAKENDALE 2,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1005,GLEDEHOLT NETHERFORD OAKENTON,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1003,VELDRA SELBYCROSS,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1032,CALDERFIELD DUNMORTON STORE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1017,GLEDEHOLT TANNERSTEAD,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1018,WRENVALE YARROWMERE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1105,GLEDEHOLT NETHERFORD OAKENTON E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1146,NORTHCO RAVENSHAVEN E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1103,VELDRA SELBYCROSS E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1135,CORVUSGATE GARNETWICK E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1125,SOVELD E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1120,S05 E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1132,CALDERFIELD DUNMORTON E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,4301,MINI CONVENIENCE SHOP S43,SHOP (OTHERS),Metro Valley
NORTHCO,NorthCo,5169,FLAT PRICE AVENUE PIPERREACH,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5171,FLAT PRICE SABLEWICK POINT MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5174,FLAT PRICE TERMINAL S01 KESTRELWICK,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5163,FLAT PRICE S01 EAST MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5173,FLAT PRICE TERMINAL QUARRYHOLLOW ROWANRIDGE,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5170,FLAT PRICE SABLEBROOK,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5601,ELECTRICAL SHOP S05,SPECIALTY STORE - ELECTRICAL,Metro Valley
NORTHCO,NorthCo,5724,TANNERFIELD,SPECIALTY STORE - OTHERS,Metro Valley
NORTHCO,NorthCo,5701,MERIDIANMOOR BASECAMP - S44,SPECIALTY STORE - OTHERS,Metro Valley
NORTHCO,NorthCo,2026,NORTHCO MALL UMBERTON STATION 18,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2006,NORTHCO MALL VERDANTVALE CITY,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2027,NORTHCO MALL CORVUSTON DELWYNVALE,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2037,NORTHCO MALL NORTHCO UMBERTON WILLOWMERE,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2016,NORTHCO MALL XANTHEHOLT,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,1030,WRENVALE YEOMANWICK,GMS - STORE,Northern
NORTHCO,NorthCo,1033,ALDERGATE STORE,GMS - STORE,Northern
NORTHCO,NorthCo,1037,UMBERTON WILLOWMERE,GMS - STORE,Northern
NORTHCO,NorthCo,1016,XANTHEHOLT,GMS - STORE,Northern
NORTHCO,NorthCo,1006,UMBERTON STORE,GMS - STORE,Northern
NORTHCO,NorthCo,1027,CORVUSTON DELWYNVALE,GMS - STORE,Northern
NORTHCO,NorthCo,1029,XANTHEGATE,GMS - STORE,Northern
NORTHCO,NorthCo,1026,UMBERTON STATION 18,GMS - STORE,Northern
NORTHCO,NorthCo,1137,WILLOWMERE E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1129,XANTHEGATE E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1133,ALDERGATE E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1116,BRENFORD BAY E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1106,UMBERTON E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1127,CORVUSTON DELWYNVALE E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1130,WRENVALE YEOMANWICK E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,1126,UMBERTON STATION 18 E-COMMERCE,MYNORTHCO2GO,Northern
NORTHCO,NorthCo,5162,FLAT PRICE CALDERHAVEN PLAZA,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5087,WELLNESS MART WILLOWMERE,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5080,WELLNESS DUNMORCROSS CENTRAL,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,2002,NORTHCO TANNERMERE SHOPPING CENTRE,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2012,NORTHCO MALL KELVINBURN 2,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2022,NORTHCO MALL MARLOWHOLT TANNERMERE,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2015,NORTHCO SELBYRIDGE THORNEBROOK SHOPPING CENTRE,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,2014,NORTHCO MALL FARROWMERE ZEPHYRHOLT,GMS - SHOPPING COMPLEX,Metro Valley
NORTHCO,NorthCo,1040,ELMERBROOK,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1031,ELMERMOOR,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1023,ELMERVALE FARROWMERE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1022,MARLOWHOLT TANNERMERE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1002,TANNERMERE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1007,INGLEGATE JUNIPERFORD,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1012,KELVINBURN 2,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1043,OAKENRIDGE,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1001,SELBYRIDGE MERIDIANREACH,GMS - STORE,Metro Valley
NORTHCO,NorthCo,1115,SELBYRIDGE THORNEBROOK E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1142,NATIONWIDE SELBYRIDGE MERIDIANREACH,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1102,TANNERMERE E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1112,KELVINBURN 2 E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1114,FARROWMERE ZEPHYRHOLT E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1122,MARLOWHOLT TANNERMERE E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,1108,GLEDEHOLT NETHERMOOR E-COMMERCE,MYNORTHCO2GO,Metro Valley
NORTHCO,NorthCo,5172,FLAT PRICE ORIELSTEAD MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5167,FLAT PRICE BRIARFIELD MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5164,FLAT PRICE PAVILION LUMENRIDGE HEIGHT,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5146,FLAT PRICE SPRING,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5168,FLAT PRICE PLAZA FARROWBURN,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5141,FLAT PRICE HOLLISSTEAD,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,5176,FLAT PRICE IRONSTEAD GLEDEDALE MALL,SPECIALITY STORE - FLAT PRICE,Metro Valley
NORTHCO,NorthCo,4514,YENMART ELMERBROOK,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,4501,YENMART - HALLOWREACH,SPECIALTY STORE - YENMART,Metro Valley
NORTHCO,NorthCo,5077,WELLNESS THE SPRINGS,SPECIALTY STORE - WELLNESS,Metro Valley
NORTHCO,NorthCo,5069,WELLNESS HOLLISSTEAD,SPECIALTY STORE - WELLNESS,Metro Valley
NORTHCO,NorthCo,5086,WELLNESS IRONHOLLOW HOLLISSTEAD,SPECIALTY STORE - WELLNESS,Metro Valley
NORTHCO,NorthCo,5085,WELLNESS JESSAMRIDGE MEGAMALL,SPECIALTY STORE - WELLNESS,Metro Valley
NORTHCO,NorthCo,2011,NORTHCO MALL QUILLREACH RAVENSHOLLOW,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,2038,NORTHCO MALL GLEDEHOLT ROWANTON SABLEVALE,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,2013,NORTHCO MALL KESTRELBROOK CITY,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,2009,NORTHCO SELBYRIDGE UNIVERSITY SHOPPING CENTRE,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,2010,NORTHCO LARKINFIELD KELVINHOLLOW SHOPPING CENTRE,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,2021,NORTHCO MALL WRENVALE MARLOWTON,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,1013,KESTRELBROOK CITY,GMS - STORE,Southern
NORTHCO,NorthCo,1038,GLEDEHOLT ROWANTON SABLEVALE,GMS - STORE,Southern
NORTHCO,NorthCo,1021,WRENVALE MARLOWTON,GMS - STORE,Southern
NORTHCO,NorthCo,1009,SELBYRIDGE ELMERREACH,GMS - STORE,Southern
NORTHCO,NorthCo,1028,NETHERVALE,GMS - STORE,Southern
NORTHCO,NorthCo,1010,LARKINFIELD KELVINHOLLOW,GMS - STORE,Southern
NORTHCO,NorthCo,1110,LARKINFIELD KELVINHOLLOW E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,1109,SELBYRIDGE ELMERREACH E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,1113,KESTRELBROOK CITY E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,1128,NETHERVALE E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,1121,WRENVALE MARLOWTON E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,1138,GLEDEHOLT ROWANTON SABLEVALE E-COMMERCE,MYNORTHCO2GO,Southern
NORTHCO,NorthCo,5166,FLAT PRICE UMBERHOLT MALL,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5175,FLAT PRICE BOULEVARD,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,4511,YENMART TANNERMERE,SPECIALTY STORE - YENMART,Southern
NORTHCO,NorthCo,5084,WELLNESS ORIELMERE S45,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5091,WELLNESS PENROSEHOLT TIME QUILLWICK BAY,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5079,WELLNESS ELMERBROOK,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5081,WELLNESS RAVENSSTEAD CITY FENWICKHOLT NETHERFORD,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,2029,NORTHCO MALL XANTHEGATE,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2033,NORTHCO MALL UMBERTON ALDERGATE,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2030,NORTHCO MALL WRENVALE YEOMANWICK,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,2035,NORTHCO MALL CORVUSGATE GARNETWICK,GMS - SHOPPING COMPLEX,Northern
NORTHCO,NorthCo,1019,SELBYGATE THORNEFORD CITY,GMS - STORE,Northern
NORTHCO,NorthCo,4006,DENIM STUDIO XANTHEHOLT,SHOP (DENIM STUDIO),Northern
NORTHCO,NorthCo,5160,FLAT PRICE TANNERSTEAD CARNIVAL,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5150,FLAT PRICE SUNSHINE MALL,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5121,FLAT PRICE WRENVALE YEOMANWICK,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5124,FLAT PRICE UPSHAWHAVEN CENTRAL,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5119,FLAT PRICE XANTHEGATE,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5102,FLAT PRICE S46,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5128,FLAT PRICE ALDERGATE,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5127,FLAT PRICE VERDANTVALE CITY,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5129,FLAT PRICE CORVUSGATE VANTRYCROSS,SPECIALITY STORE - FLAT PRICE,Northern
NORTHCO,NorthCo,5227,DONUT DEPOT ALDERGATE,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5232,DONUT DEPOT XANTHEHOLT,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5229,DONUT DEPOT CORVUSGATE VANTRYCROSS,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5214,DONUT DEPOT S17,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5225,DONUT DEPOT XANTHEGATE,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5207,DONUT DEPOT S47,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5202,DONUT DEPOT UMBERTON STATION 18,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5226,DONUT DEPOT WRENVALE YEOMANWICK,SPECIALTY STORE - DONUT DEPOT,Northern
NORTHCO,NorthCo,5055,WELLNESS FARROWMERE ZEPHYRHOLT,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5049,WELLNESS ALDERGATE,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5044,WELLNESS WRENMOOR AVENUE MALL,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5009,WELLNESS XANTHEHOLT,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5024,WELLNESS S22 18,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5027,WELLNESS WRENVALE YEOMANWICK,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5047,WELLNESS VERDANTVALE CITY,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5042,WELLNESS MART UMBERTON,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5022,WELLNESS MART YARROWBURN THORNEFORD,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5402,WELLNESS SABLEBROOK,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5052,WELLNESS CORVUSGATE VANTRYCROSS ZEPHYRDALE,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5028,WELLNESS NORTHCO XANTHEGATE,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5058,WELLNESS TANNERSTEAD CARNIVAL,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,5043,WELLNESS UPSHAWHAVEN CENTRAL,SPECIALTY STORE - WELLNESS,Northern
NORTHCO,NorthCo,2028,NORTHCO MALL ASHBYREACH,GMS - SHOPPING COMPLEX,Southern
NORTHCO,NorthCo,8006,DISTRIBUTION CENTER FENWICKHOLT VANTRYCROSS,SERVICE CENTER,Southern
NORTHCO,NorthCo,4003,DENIM STUDIO KESTRELBROOK CITY,SHOP (DENIM STUDIO),Southern
NORTHCO,NorthCo,4002,DENIM STUDIO KELVINBURN 2,SHOP (DENIM STUDIO),Southern
NORTHCO,NorthCo,3021,FRESHMART QUILLWICK BAY,SM - FRESHMART,Southern
NORTHCO,NorthCo,3018,FRESHMART YARROWHOLLOW MALL,SM - FRESHMART,Southern
NORTHCO,NorthCo,5116,FLAT PRICE S48,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5159,FLAT PRICE MART BOX,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5138,FLAT PRICE GLEDEHOLT ROWANTON` SABLEVALE,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5101,FLAT PRICE HALLOWREACH,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5155,FLAT PRICE PENROSEHOLT TIME,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5135,FLAT PRICE KESTRELBROOK CITY,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5140,FLAT PRICE BRIARHOLLOW,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5118,FLAT PRICE YARROWHOLLOW MALL,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5117,FLAT PRICE S49,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5120,FLAT PRICE VANTRYDALE WRENREACH,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5133,FLAT PRICE SHOP ORIELMERE,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5145,FLAT PRICE SHOP CORVUSRIDGE MALL,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5143,FLAT PRICE WRENVALE MARLOWTON,SPECIALITY STORE - FLAT PRICE,Southern
NORTHCO,NorthCo,5218,DONUT DEPOT S48,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5230,DONUT DEPOT KELVINBURN 2,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5211,DONUT DEPOT S50,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5210,DONUT DEPOT HALLOWREACH,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5215,DONUT DEPOT S06,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5217,DONUT DEPOT S51,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5216,DONUT DEPOT S42,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5219,DONUT DEPOT S31,SPECIALTY STORE - DONUT DEPOT,Southern
NORTHCO,NorthCo,5720,DELWYNBROOK BOOKSTORE KESTRELBROOK CITY,SPECIALTY STORE - OTHERS,Southern
NORTHCO,NorthCo,5002,THE EGG HOUSE KESTRELBROOK CITY,SPECIALTY STORE - OTHERS,Southern
NORTHCO,NorthCo,5801,NORTHCO PET - KESTRELBROOK CITY,SPECIALTY STORE - PET SHOP,Southern
NORTHCO,NorthCo,5065,WELLNESS MALL OF EMBERFIELD FENWICKHOLT,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5039,WELLNESS THE FENWICKTON TANNERMERE,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5013,WELLNESS LARKINFIELD KELVINHOLLOW,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5062,WELLNESS KESTRELBROOK CITY,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5011,WELLNESS WRENVALE MARLOWTON,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5016,WELLNESS ASHBYREACH,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5035,WELLNESS VELDRA SELBYCROSS,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5061,WELLNESS GARNETVALE HOLLISMERE,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5057,WELLNESS BRIARHOLLOW CENTRAL,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5099,INGLEHOLT(05),SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5074,WELLNESS JUNIPERWICK CENTRAL,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5031,NORTHCO MART FENWICKHOLT VANTRYCROSS WELLNESS,SPECIALTY STORE - WELLNESS,Southern
NORTHCO,NorthCo,5072,WELLNESS KELVINSTEAD,SPECIALTY STORE - WELLNESS,Southern
NORTHCO_MART,NorthCo Mart,1026,NORTHCO MART 3 LUMENRIDGE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1023,NORTHCO MART EMBERHAVEN,NorthCo Mart,Northern
NORTHCO_MART,NorthCo Mart,1033,NORTHCO MART WRENVALE LUMENGATE,NorthCo Mart,Northern
NORTHCO_MART,NorthCo Mart,1015,NORTHCO MART YARROWBURN THORNEFORD,NorthCo Mart,Northern
NORTHCO_MART,NorthCo Mart,1038,NORTHCO MART UMBERTON,NorthCo Mart,Northern
NORTHCO_MART,NorthCo Mart,1029,NORTHCO MART MERIDIANFORD,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1103,NORTHCO MART NOVELHAVEN OAKENCROSS,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1319,NORTHCO MART PIPERMOOR MART S52,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1200,NORTHCO MART NORTHCO MART BOXED PIPERBROOK KELVINHOLLOW,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1101,NORTHCO MART S53 19,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1017,NORTHCO MART YEOMANFORD QUARRYBURN,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1028,NORTHCO MART CORVUSGATE LUMENRIDGE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1203,NORTHCO MART NORTHCO MART  BOXED HALLOWWICK JUNIPERREACH,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1037,NORTHCO MART ROWANDALE SABLEREACH,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1311,NORTHCO MART PIPERMOOR MART S54,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1102,NORTHCO MART ROWANHOLT SOUTH,NorthCo Mart,Unclassified
