schema_name,table_name,column_name,ordinal,data_type,nullable,is_pk,metric_class,min_role_level,is_identity,aggregation_rule,enum_values,description
ci_meta,copilot_glossary,lookup_reference,12,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,Master the lookup resolves against.
ci_meta,copilot_glossary,ordinal,13,integer,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Column order within the table.
ci_meta,copilot_glossary,is_active,14,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,False hides the column from planner context.
ci_meta,copilot_glossary,metric_class,15,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""key"",""dimension"",""measure_volume"",""measure_money"",""metadata"",""audit""]",Drives role filtering and aggregation rules.
ci_meta,copilot_glossary,min_role_level,16,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""EXEC"",""HOD""]",Columns above the caller's level are stripped from planner context entirely.
ci_meta,copilot_glossary,is_identity,19,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Marks a column that may never be projected.
ci_meta,copilot_glossary,aggregation_rule,20,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""NONE"",""SUM"",""COUNT_DISTINCT_ONLY"",""NEVER_AGGREGATE"",""RATIO""]",How the column may legally be aggregated. Enforced by the SQL shape guard.
ci_meta,copilot_glossary,created_at,21,timestamptz,FALSE,FALSE,metadata,EXEC,FALSE,NONE,,Load timestamp.
ci_meta,copilot_glossary,updated_at,22,timestamptz,FALSE,FALSE,metadata,EXEC,FALSE,NONE,,Load timestamp.
ci_meta,copilot_lookup_value,id,1,bigint,FALSE,TRUE,key,EXEC,FALSE,NONE,,Surrogate key.
ci_meta,copilot_lookup_value,source_scope,2,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""store"",""product"",""category""]","Whether the value came from the store, product or category side."
ci_meta,copilot_lookup_value,source_table,3,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Table the value came from.
ci_meta,copilot_lookup_value,source_column,4,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Column a resolved value filters on.
ci_meta,copilot_lookup_value,reference_column,5,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Column used to display the value.
ci_meta,copilot_lookup_value,raw_value,6,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Value before normalization.
ci_meta,copilot_lookup_value,normalized_value,7,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,"Exact-match form, trigram-indexed."
ci_meta,copilot_lookup_value,display_value,8,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Form shown to the user.
ci_meta,copilot_lookup_value,normalized_search_text,9,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,"Second exact alias, so a short form such as a banner name resolves as well as the full one."
ci_meta,copilot_lookup_value,opco_code,10,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""NORTHCO_MART"", ""NORTHCO"", ""NORTHCO_CREDIT"", ""NORTHCO_BANK""]",", so a name outside the caller's grant is never resolvable and never appears in a clarification."
ci_meta,copilot_lookup_value,opco_name,11,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""NorthCo Mart"", ""NorthCo"", ""NorthCo Credit"", ""NorthCo Bank""]",OpCo label for the row.
ci_meta,copilot_lookup_value,category_key,12,bigint,TRUE,FALSE,key,EXEC,FALSE,NONE,,Category the value belongs to.
ci_meta,copilot_lookup_value,category_l1_key,13,bigint,TRUE,FALSE,key,EXEC,FALSE,NONE,,Level 1 ancestor.
ci_meta,copilot_lookup_value,category_l2_key,14,bigint,TRUE,FALSE,key,EXEC,FALSE,NONE,,Level 2 ancestor.
ci_meta,copilot_lookup_value,category_l3_key,15,bigint,TRUE,FALSE,key,EXEC,FALSE,NONE,,Level 3 ancestor.
ci_meta,copilot_lookup_value,category_l4_key,16,bigint,TRUE,FALSE,key,EXEC,FALSE,NONE,,Level 4 ancestor.
ci_meta,copilot_lookup_value,row_context,17,jsonb,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Extra metadata used to disambiguate a match.
ci_meta,copilot_lookup_value,row_fingerprint,18,text,FALSE,FALSE,metadata,EXEC,FALSE,NONE,,"Stable hash, so reloads are idempotent."
ci_meta,copilot_lookup_value,is_active,19,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,False removes the value from the entity catalogue.
ci_meta,copilot_lookup_value,created_at,20,timestamptz,FALSE,FALSE,metadata,EXEC,FALSE,NONE,,Load timestamp.
ci_meta,copilot_lookup_value,updated_at,21,timestamptz,FALSE,FALSE,metadata,EXEC,FALSE,NONE,,Load timestamp.
ci_meta,metric_definition,metric_key,1,text,FALSE,TRUE,key,EXEC,FALSE,NONE,,Stable metric identifier such as membership_penetration_txn. Primary key.
ci_meta,metric_definition,metric_name,2,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Display name.
ci_meta,metric_definition,metric_class,3,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""key"",""dimension"",""measure_volume"",""measure_money"",""metadata"",""audit""]",Whether the metric carries money and whether it is a ratio.
ci_meta,metric_definition,min_role_level,4,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""EXEC"",""HOD""]",Money and money-ratio metrics are HOD.
ci_meta,metric_definition,base_table,5,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,The table the metric must be computed from. Computing it elsewhere changes the denominator.
ci_meta,metric_definition,numerator_sql,6,text,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,SQL fragment for the numerator.
ci_meta,metric_definition,denominator_sql,7,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,SQL fragment for the denominator. NULL for non-ratio metrics.
ci_meta,metric_definition,is_additive,8,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,"False for ratios and distinct counts, which must be recomputed at the reporting grain rather than summed."
ci_meta,metric_definition,grain_note,9,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,Guidance the planner must follow when computing the metric.
ci_meta,metric_definition,synonyms,10,jsonb,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,Phrasings that map to this metric.
ci_meta,metric_definition,description,11,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,What the metric measures.
ci_meta,metric_definition,is_active,12,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,False hides the metric from the registry.
ci_core,fact_customer_opco_monthly,northvalu_transaction_count,32,integer,TRUE,FALSE,measure_volume,EXEC,FALSE,SUM,,"Transactions this month containing at least one NorthValu line, and the numerator of northvalu_adoption_segment. Fully additive. Counts TRANSACTIONS, not items or lines, so a basket holding six NorthValu products counts once - which is why it can never exceed transaction_count."
ci_core,fact_customer_opco_monthly,active_days_in_month,33,smallint,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,"Distinct DAYS with a transaction this month, 0 to 31. Not transaction_count: eight trips on one Saturday is one active day and eight transactions. This is what separates a weekly shopper from a stock-up shopper, who are identical on transaction_count and therefore on visit_frequency_bucket. Not additive across months."
ci_core,fact_customer_traits_monthly,customer_key,1,bigint,FALSE,TRUE,key,EXEC,TRUE,COUNT_DISTINCT_ONLY,,"IDENTITY COLUMN. The SAME opaque salted hash as fact_customer_opco_monthly.customer_key, which is what lets the two join. It must never reach the outermost SELECT list or GROUP BY, and never sit inside an aggregate other than COUNT(DISTINCT). Note that on THIS table COUNT(*) is already a customer count, so a distinct count of it is rarely what you want."
ci_core,fact_customer_traits_monthly,month_start_date,2,date,FALSE,TRUE,dimension,EXEC,FALSE,NONE,,"First day of the month, and the monthly partition key. ALWAYS filter on it. Half of the join key back to fact_customer_opco_monthly -- join on customer_key AND month_start_date, never on customer_key alone, or a customer's other months fan out."
ci_core,fact_customer_traits_monthly,age,3,smallint,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,"The customer's age. PER-CUSTOMER CONSTANT repeated on every row that customer occupies, so AVG(age) across rows is weighted by how many OpCos they shop with. De-duplicate to one row per customer first."
ci_core,fact_customer_traits_monthly,gender_bucket,4,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Male"", ""Female"", ""Not Specified""]","Standardized gender. Not Specified means unknown, not a third category - exclude it from a male-versus-female comparison."
ci_core,fact_customer_traits_monthly,generation_bucket,5,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Gen Z"", ""Millennial"", ""Gen X"", ""Boomer"", ""Silent Generation"", ""Not Specified""]","Age band. Prefer it over age for grouping, since it is not a quasi-identifier."
ci_core,fact_customer_traits_monthly,residency_status,6,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Local"",""Non-local"",""Not Specified""]","Residency derived from NATIONALITY. It gates financial-product eligibility, which is why it is stored once rather than re-derived per query. NOT derived from ethnicity - the audience source's first cut computed it from race, which classifies a Northland Chinese member as Non-local and excludes them from offers they qualify for. Not Specified means unknown, not a third residency."
ci_core,fact_customer_traits_monthly,membership_tier,7,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""1 Star"", ""2 Star"", ""3 Star"", ""4 Star"", ""Not Specified""]",Tier held this month.
ci_core,fact_customer_traits_monthly,member_join_date,8,date,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,When the customer joined the programme. NULL for non-members.
ci_core,fact_customer_traits_monthly,member_tenure_months,9,integer,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,Months from member_join_date to this month. Use for an exact tenure cutoff such as under six months; tenure_bucket for a banded one.
ci_core,fact_customer_traits_monthly,tenure_bucket,10,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""New"", ""Established"", ""Trusted"", ""Veteran""]",Banded member tenure.
ci_core,fact_customer_traits_monthly,first_transaction_date,11,date,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,"The customer's FIRST EVER purchase, across the whole history rather than the warehouse window. Distinct from member_join_date on purpose: joining the programme and first buying something are different events, and they diverge by years for someone who signed up and never shopped. PER-CUSTOMER CONSTANT, repeated on every row the customer occupies."
ci_core,fact_customer_traits_monthly,lifetime_transaction_count,12,integer,TRUE,FALSE,dimension,EXEC,FALSE,NONE,,"Transactions over the customer's whole history. NOT reconstructable from this table: it starts when the warehouse starts, so summing transaction_count over every partition gives activity since then, not since the beginning. PER-CUSTOMER CONSTANT - never SUM it and never AVG it across rows; aggregate over one row per customer, or count customers."
ci_core,fact_customer_traits_monthly,visit_frequency_bucket,13,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Heavy"",""Regular"",""Occasional"",""Inactive""]","How often the customer shopped THIS MONTH, banded from transaction_count: Heavy 8 or more, Regular 3 to 7, Occasional 1 to 2, Inactive none. The audience source bands the same way over a rolling 30 days, so the two disagree for a customer whose trips straddle a month boundary - this column is always the calendar month the row describes. PER-OPCO like every column here: a customer active in two OpCos carries a bucket for each, and reads Inactive in an OpCo they did not visit, which is not the same as being inactive overall."
ci_core,fact_customer_traits_monthly,basket_size_bucket,14,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Small Basket"",""Medium Basket"",""Large Basket"",""Premium Basket"",""Inactive""]","Average spend per trip this month in RINGGIT, banded: Small under 30, Medium 30 to 130 inclusive, Large above 130 up to 450, Premium above 450, Inactive no transaction. Derived from total_revenue / transaction_count, which makes it the one way an executive can ask about basket value at all: the band is a dimension so it is present in the executive view, while total_revenue itself is HOD only. RM, not items - nothing here counts units."
ci_core,fact_customer_traits_monthly,northvalu_adoption_segment,15,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Frequently Buy"",""Rarely Buy"",""Never Buy"",""Insufficient Data""]","Whether the customer buys NORTHCO's own NorthValu label, from share = northvalu_transaction_count / transaction_count: Frequently Buy at 50% or more, Rarely Buy above 0 and under 50%, Never Buy exactly 0, Insufficient Data fewer than 3 transactions this month. INSUFFICIENT DATA IS A COVERAGE GAP, NOT LOW ADOPTION - it means the month is too thin to judge, so including it in an adoption rate understates adoption and excluding it changes the denominator. Say which one the answer did."
ci_core,fact_customer_traits_monthly,family_segment,16,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""FLS_BABY_TODDLER"",""FLS_GROWING_FAMILY"",""FLS_SENIOR_WELLNESS"",""FLS_HOME_ESTABLISHERS"",""FLS_YOUNG_SINGLE"",""FLS_GENERAL_HOUSEHOLD""]","Family life stage, inferred from basket behaviour: five profiles scored from 14 conditions over age, marital status and category basket counts; the highest score wins, and all scores below threshold fall back to FLS_GENERAL_HOUSEHOLD. Replaces the earlier declared household composition (Single / Couple / Family / Others), so answers about family segments changed meaning from this release - it is now what the member's shopping suggests, not what their profile states."
ci_core,fact_customer_traits_monthly,financial_product_holding_bucket,17,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""No Financial Product"",""ACS Credit Card only"",""NorthCo Personal Loan only"",""NorthCo Bank only"",""Cross-Holder (2+ Products)""]","Which NORTHCO financial products the customer holds, as one label. Built from active_credit_card_count > 0, active_loan_count > 0, and NORTHCO_BANK appearing in active_opco_codes; two or more of those is Cross-Holder. TWO CAVEATS, both worth quoting rather than working around. The bank side is an approximation: active_opco_codes records who TRANSACTED this month, not who holds an account, so a dormant NorthCo Bank customer reads as not holding one. And INSURANCE IS NOT ONE OF THE THREE - a customer holding only insurance reads as No Financial Product; active_insurance_count is the column for insurance, and this gap is inherited from the audience source's own five buckets."
ci_core,fact_customer_traits_monthly,preferred_payment_segment,18,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""ACS Loyalist"",""ACS Off-Card Spender"",""High-Intent Competitor Cardholder"",""NorthCo Bank Native"",""Uncaptured Shopper""]","Card ownership crossed with actual payment behaviour: active_credit_card_count > 0 against primary_payment_type. Holds an ACS card and pays by ACS is an ACS Loyalist; holds one and pays another way is an ACS Off-Card Spender; no ACS card paying by a rival's card is a High-Intent Competitor Cardholder; then NorthCo Bank Native and Uncaptured Shopper. THE TWO THE BUSINESS ACTS ON - Off-Card Spender and Competitor Cardholder - CANNOT BE DERIVED FROM primary_payment_type ALONE, which knows the rail but not whether we issued the card."
ci_core,fact_customer_traits_monthly,primary_payment_type,19,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""ACS Credit"",""Non-ACS Credit"",""NorthCo Bank-Wallet"",""Cash-Other""]","Payment method used most this month, bucketed from media_code. ACS Credit is NORTHCO's own card (ACS, JCB, AVS, AMS); Non-ACS Credit is a competitor's card (VSA, MAC, UOB, PBM, AMX and the rest); NorthCo Bank-Wallet covers NorthCo Bank and its wallet rails (AMP, AOL, QEM, QMS, QVS); Cash-Other is cash, vouchers and third-party QR. Rounding rows (media_desc '~R') are excluded. THE FOUR BUCKETS DO NOT MAP ONTO cash_txn_count / card_txn_count / ewallet_txn_count - those three predate this taxonomy and split card volume across ACS and non-ACS without distinguishing them, so do not use them to reconstruct this column."
ci_core,fact_customer_traits_monthly,secondary_affinity_tags,20,text[],FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""AFFINITY_BABY_TODDLER"",""AFFINITY_GROWING_FAMILY"",""AFFINITY_SENIOR_WELLNESS"",""AFFINITY_HOME_ESTABLISHERS"",""AFFINITY_YOUNG_SINGLE""]","Every life-stage profile the customer scores above threshold on, so a household with a toddler and a grandparent carries both. family_segment is the single winning label; this is the whole set, and the two are independent. TEST WITH CONTAINMENT, never equality: secondary_affinity_tags @> ARRAY['AFFINITY_BABY_TODDLER']. Empty array when nothing qualifies, never NULL, so a length of 0 means 'no strong signal' rather than 'not computed'."
ci_core,fact_customer_traits_monthly,active_credit_card_count,21,smallint,TRUE,FALSE,measure_volume,EXEC,FALSE,SUM,,"Active credit cards held with this OpCo this month. AN ACTIVE CARDHOLDER IS active_credit_card_count > 0 - not is_active_in_opco, which is also true of loan and insurance customers holding no card. NULL where the OpCo issues no cards. Dormant, blocked and closed cards are not counted and cannot be recovered from this column."
ci_core,fact_customer_traits_monthly,active_loan_count,22,smallint,TRUE,FALSE,measure_volume,EXEC,FALSE,SUM,,"Active loan accounts held with this OpCo this month, covering personal, vehicle and retail financing. This is the column for customers who use NorthCo Credit financing. NULL where the OpCo issues no loans."
ci_core,fact_customer_traits_monthly,active_insurance_count,23,smallint,TRUE,FALSE,measure_volume,EXEC,FALSE,SUM,,Active insurance and takaful policies held with this OpCo this month. NULL where the OpCo sells no insurance.
ci_core,fact_customer_traits_monthly,has_northco_bank,24,boolean,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[true,false]","The customer has an NorthCo Bank account. A HOLDING, not a visit: NORTHCO_BANK in active_opco_codes means they TRANSACTED with the bank this month, so a dormant account is absent from that array and present here. This is the column financial_product_holding_bucket means by its NorthCo Bank side."
ci_core,fact_customer_traits_monthly,cross_holder_combo,25,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Credit Card + NorthCo Credit Financing"",""Credit Card + NorthCo Bank"",""NorthCo Credit Financing + NorthCo Bank"",""Credit Card + NorthCo Credit Financing + NorthCo Bank""]","Which combination a multi-product customer holds. financial_product_holding_bucket collapses all of them into Cross-Holder (2+ Products), and card+loan is a different customer from loan+bank. NULL unless at least two products are held, so filter the bucket to Cross-Holder before grouping on this or the NULLs dominate."
ci_core,fact_customer_traits_monthly,no_product_eligibility_status,26,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Local (eligible)"",""Non-local (ineligible)""]","Why a customer holding no financial product has none: eligible and never sold to, or ineligible. Those are opposite commercial situations that the No Financial Product bucket cannot separate, and only the eligible half is addressable. From residency_status. NULL unless the customer holds nothing."
ci_core,fact_customer_traits_monthly,active_opco_codes,27,text[],FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[""NORTHCO"",""NORTHCO_MART"",""NORTHCO_CREDIT"",""NORTHCO_BANK""]","Every OpCo this customer was active in THIS MONTH. Absorbed from the retired fact_customer_group_monthly. Cross-OpCo overlap is a containment test on this column -- active_opco_codes @> ARRAY['NORTHCO_MART'] -- not a join. The set is PER MONTH: testing two OpCos in one predicate asks 'in the same month', and overlap anywhere in a longer period needs a grouped subquery. GIN indexed."
ci_core,fact_customer_traits_monthly,active_opco_count,28,smallint,FALSE,FALSE,measure_volume,EXEC,FALSE,NONE,,"cardinality(active_opco_codes). Never SUM or AVG it across rows -- a customer repeats once per OpCo per month, so it is a per-customer attribute, not a measure. Filter on it, or count distinct customers."
ci_core,fact_customer_traits_monthly,is_multi_opco_customer,29,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,"[true,false]","active_opco_count > 1, denormalised so 'how many customers shop with more than one of us' needs no GROUP BY: COUNT(DISTINCT customer_key) FILTER (WHERE is_multi_opco_customer)."
ci_core,fact_customer_traits_monthly,primary_opco_code,30,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""NORTHCO"",""NORTHCO_MART"",""NORTHCO_CREDIT"",""NORTHCO_BANK""]","The OpCo this customer spent most with, this month. Constant across the customer's rows for the month."
ci_core,fact_customer_traits_monthly,lifecycle_stage,31,text,TRUE,FALSE,dimension,EXEC,FALSE,NONE,"[""Unacquired"", ""New"", ""Activated"", ""Engaged"", ""Loyal"", ""Declining"", ""Churned""]",Lifecycle stage this month.
ci_core,fact_customer_traits_monthly,is_at_risk_customer,32,boolean,FALSE,FALSE,dimension,EXEC,FALSE,NONE,,"True for Declining and Churned - the same test on lifecycle_stage, precomputed."
